community_area,service_request_type,total_requests,avg_response_time,community_area_name,total_population,income_estimate,pct_black,pct_hispanic,pct_white,pct_asian,requests_per_1000_by_type
61,Garbage Cart Maintenance,2017,403.07174929763676,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,49.38422740738927
61,Graffiti Removal Request,4482,32.1557306386038,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,109.73728668315256
61,Home Buyer Program Info Request,8,210.16270833333334,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,0.19587199764953603
61,Ice and Snow Removal Request,56,6.254553571428572,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,1.371103983546752
61,Inaccurate Fuel Pump Complaint,6,970.1708333333335,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,0.14690399823715203
61,Inspect Public Way Request,151,696.5113300220751,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,3.6970839556349926
61,Lead Inspection Request,10,520.1094444444444,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,0.24483999706192
61,Liquor Establishment Complaint,2,685.1930555555556,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,0.04896799941238401
61,Low Water Pressure Complaint,70,365.9498373015873,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,1.7138799794334403
61,Missed Garbage Pick-Up Complaint,298,239.60714299030576,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,7.296231912445217
61,No Air Conditioning,4,42.81715277777778,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,0.09793599882476801
61,No Building Permit and Construction Violation,217,2661.213961853559,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,5.313027936243665
61,No Water Complaint,113,832.826516715831,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,2.766691966799696
61,Nuisance Animal Complaint,146,258.9202226027397,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,3.574663957104032
61,Open Fire Hydrant Complaint,2397,13.895965327029156,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,58.68814729574223
61,Outdated Merchandise Complaint,4,213.93930555555556,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,0.09793599882476801
61,Paid Sick Leave Violation,3,2612.3924074074075,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,0.07345199911857601
61,Pet Wellness Check Request,164,425.0297340785908,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,4.015375951815488
61,Porch Inspection Request,18,198.92847222222224,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,0.44071199471145606
61,Pothole in Street Complaint,1731,815.3146846716735,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,42.38180349141836
61,Protected Bike Lane - Debris Removal,3,8540.373703703704,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,0.07345199911857601
61,Public Vehicle/Valet Complaint,5,241.27127777777778,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,0.12241999853096
61,Pushcart Food Vendor Complaint,49,735.4079535147392,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,1.1997159856034083
61,Recycling Inspection Request,13,330.62455128205124,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,0.3182919961804961
61,Recycling Pick Up,141,44.74585106382979,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,3.452243958573072
